"Nike Blazer Mid 77 Vintage White Black",Nike,03/25/2019,,white,US,m,3.5,15,101,130,"This Blazer Mid comes with a white upper plus grey accents and black Nike Swoosh as well as a sail midsole and a sail sole. These sneakers released in March 2019 and retailed for $100.",casual,https://stockx.com/nike-blazer-mid-77-vintage-white-black,https://stockx-360.imgix.net/Nike-Blazer-Mid-77-Vintage-White-Black/Images/Nike-Blazer-Mid-77-Vintage-White-Black/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606325720&w=1000
"Nike Air Force 1 Low G-Dragon Peaceminusone Para-Noise 2.0",Nike,11/25/2020,G-Dragon,white,US,m,4,15,434,574,"K-Pop star G-Dragons fashion label - Peaceminusone - teamed up with Nike once again to release the Nike Air Force 1 Low Peaceminusone Para-noise 2.0. This sequel release follows the same DIY theme as AF-1 Para-noise only this time the colorway was flipped. The Air Force 1 Low Peaceminusone Para-noise 2.0 features a white upper treated with a special lacquer coating that will rub off over time revealing G-Dragons hidden artwork.",casual,https://stockx.com/nike-air-force-1-low-g-dragon-peaceminusone-para-noise-20,https://stockx-360.imgix.net/Nike-Air-Force-1-Low-G-Dragon-Peaceminusone-Para-Noise-20/Images/Nike-Air-Force-1-Low-G-Dragon-Peaceminusone-Para-Noise-20/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606147033&w=1000
"Nike Air Force 1 Low Stussy Fossil",Nike,12/11/2020,Stüssy,Beige,US,m,3.5,18,417,473,"Following the success of their collaborative Spiridon Cage 2s - Nike and Stüssy joined forces once again to add a woven flair to the classic Air Force 1 silhouette with the Nike Air Force 1 Low Stüssy Fossil Stone. The Nike Air Force 1 Low Stüssy Fossil Stone features a hemp-like woven upper with heavily embroidered Swooshes and a long-haired textile on the heel tabs. Leather interiors and a Stüssy double S logo embroidered on the toe box finalize this re-iterated classic. The Nike Air Force 1 Low Stüssy Fossil Stone released in December of 2020 and retailed for $130.",casual,https://stockx.com/nike-air-force-1-low-stussy-fossil,https://stockx.imgix.net/images/Nike-Air-Force-1-Low-Stussy-Fossil.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1606944605&w=1000
"Nike Kobe 5 Protro Bruce Lee",Nike,11/24/2020,null,multi,US,m,3.5,18,242,288,"Known as one of the most coveted Kobe colorways of all time - the Kobe V Bruce Lee made a come back in 2020. The Kobe V Bruce Lee originally debuted in 2010 which was the same year Kobe won his final championship. Nike is adding this iconic colorway to its Protro series - a Kobe line that meshes retro silhouettes with modified cushioning and construction. The Kobe V Protro Bruce Lee is inspired by two classic Bruce Lee films (Game of Death and Enter the Dragon). Black and Yellow paneling on the upper pays homage to the one-piece jumpsuit that Lee wore in Game of Death (famously duplicated in Kill Bill) while the red scratch marks on the lateral side pay tribute to the final fight sequence from Enter The Dragon.",basketball,https://stockx.com/nike-kobe-5-protro-bruce-lee,https://stockx.imgix.net/images/Nike-Kobe-5-Protro-Bruce-Lee-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1605908062&w=1000
"Nike Air Max 95 OG Neon (2020)",Nike,12/17/2020,null,multi,US,m,6,15,205,283,null,training,https://stockx.com/nike-air-max-95-og-neon-2020,https://stockx-360.imgix.net/Nike-Air-Max-95-OG-Neon-2020/Images/Nike-Air-Max-95-OG-Neon-2020/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607029745&w=1000
"Nike Dunk Low Ceramic (2020)",Nike,11/19/2020,null,multi,US,m,3.5,16,255,285,"The Nike Dunk Low Ceramic made its return in 2020. Originally released in 2001 the Ceramic colorway was a part of the Ugly Duckling pack with fellow pack-mates the Veener and Plum. This release brings back the nearly 10-year old colorway giving fans of the OG pair a way to re-up or add it to their collection. Similar to the other colorways the Nike Dunk Low Ceramic is composed of a premium suede upper. Orange appears throughout the upper with hits of black and green on the toe and Nike Swoosh. The Nike Dunk Low Ceramic released in November of 2020 for $100.",casual,https://stockx.com/nike-dunk-low-ceramic-2020,https://stockx-360.imgix.net/Nike-Dunk-Low-Ceramic-2020/Images/Nike-Dunk-Low-Ceramic-2020/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607037657&w=1000
"Nike Dunk High SP Varsity Purple (W)",Nike,12/03/2020,null,multi,US,w,5,12,191,229,"Fans of the Nike Dunk High have a lot to celebrate in 2020 as the classic basketball model has made an impactful return. Winter 2020 delivered the first female exclusive release of the model with the Nike Dunk High Varsity Purple (W). This release draws inspiration from the Japanese exclusive City Attack Dunk High which released in 1999. The Nike Dunk High Varsity Purple receives the OG treatment when it comes to color-blocking. Featuring a mix of smooth white and Varsity Purple leather on the upper, this upcoming release holds similar two-toned features as the Spartan Green and Maize colorways. What makes this version stand out is its translucent purple outsole and gold embroidered tongue tag. The Nike Dunk High Varsity Purple released in December of 2020 and retailed for $120.",basketball,https://stockx.com/nike-dunk-high-sp-varsity-purple-w,https://stockx.imgix.net/images/Nike-Dunk-High-SP-Varsity-Purple-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1606762139&w=1000
"Nike Air Max 90 Nordic Christmas (2020)",Nike,12/07/2020,null,multi,US,m,6,15,138,178,null,casual,https://stockx.com/nike-air-max-90-christmas-sweater-2020,https://stockx.imgix.net/images/Nike-Air-Max-90-Christmas-Sweater-2020.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1605914482&w=1000
"Nike SB Dunk Low Frame Skate Habibi",Nike,null,"Frame Skate",multi,US,m,4,15,544,598,null,casual,https://stockx.com/nike-sb-dunk-low-frame-skate-habibi,https://stockx-360.imgix.net/Nike-SB-Dunk-Low-Frame-Skate-Habibi/Images/Nike-SB-Dunk-Low-Frame-Skate-Habibi/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606169927&w=1000
"Nike Air Force 1 Low Supreme White",Nike,03/05/2020,Supreme,white,US,m,4,14,199,251,"Supreme and Nike paid homage to an NYC classic with the release of the Nike Air Force 1 Low Supreme White. This collaboration adds the Supreme Box Logo to the side of a traditional all-white Air Force 1 design. This Air Force 1 Low is comprised of an all-white leather upper with matching soles and detailing. A red Supreme Box Logo placed on the outside heel and alternate red branded 3M laces complete the design. These sneakers released in March of 2020 and retailed for $96.",casual,https://stockx.com/nike-air-force-1-low-supreme-box-logo-white,https://stockx-360.imgix.net/Nike-Air-Force-1-Low-Supreme-Box-Logo-White/Images/Nike-Air-Force-1-Low-Supreme-Box-Logo-White/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606164536&w=1000
"Nike Air Rubber Dunk Off-White UNC",Nike,10/01/2020,"Virgil Abloh",multi,US,m,3.5,16,301,337,"The Nike Air Rubber Dunk was designed by Off-White founder Virgil Abloh in 2020 debuting his first-ever signature sneaker with the sportswear giant. This UNC colorway is one of three from the pack. The upper on the Nike Air Rubber Dunk UNC is composed of rubber and mesh. Raw edges can be found on the tongue bringing a deconstructed element that Virgil Abloh is known for adding to his Nike collabs. Finally the midsole carries on the rubber theme as rubber enclosures are placed around the Air Bubble unit. The Nike Air Rubber Dunk Off-White UNC released in October of 2020.",casual,https://stockx.com/nike-air-rubber-dunk-off-white-unc,https://stockx-360.imgix.net/Nike-Air-Rubber-Dunk-Off-White-UNC/Images/Nike-Air-Rubber-Dunk-Off-White-UNC/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606320412&w=1000
"Nike SB Dunk Low Wheat (2020)",Nike,,null,brown,US,m,4,15,180,258,null,casual,https://stockx.com/nike-sb-dunk-low-wheat-2020,https://stockx-360.imgix.net/Nike-SB-Dunk-Low-Wheat-2020/Images/Nike-SB-Dunk-Low-Wheat-2020/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607460081&w=1000
"Nike Dunk Low Veneer (2020)",Nike,11/10/2020,null,multi,US,m,3.5,16,280,304,"Following the February 2020 release of the Nike Dunk Low Plum - Nike made the next step to completely retro the 2001 CO.JP Ugly Duckling Pack with the re-release of the Nike Dunk Low Veneer. Similar to the Plum Dunk Low the Veneer colorway had never seen a retro until this 2020. The Nike Dunk Low Veneer arrived in its OG form. Premium suede wraps the upper in shades of brown/green/purple providing nostalgic appeal for those who missed out on the 2001 issue. A mesh tongue embroidered Nike lettering on the heel and a white and purple sole add finishing touches to this cult classic. The Nike Dunk Low CO.JP Veneer released in November of 2020 and retailed for $100.",casual,https://stockx.com/nike-dunk-low-veneer-2020,https://stockx.imgix.net/images/Nike-Dunk-Low-Veneer-2020.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1606147743&w=1000
"Nike Air VaporMax Plus Triple Black",Nike,01/25/2018,null,black,US,m,4,15,158,186,null,training,https://stockx.com/nike-air-vapormax-plus-triple-black,https://stockx-360.imgix.net/Nike-Air-VaporMax-Plus-Triple-Black/Images/Nike-Air-VaporMax-Plus-Triple-Black/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607005366&w=1000
"Nike SB Dunk High Concepts Turdunken",Nike,11/23/2020,Concepts,multi,US,m,4,15,252,296,"Every year the Boston-boutique - Concepts - delivers some of the most creative collaborations to date. From their Kennedy New Balances to new colorways of their Nike SB Dunk Lobster collection - Concepts never misses on telling stories through their partnerships with brands. They released one of their most over-the-top sneakers to date with the Nike SB Dunk High Turdunken in 2020. The Nike SB Dunk Turdunken takes inspiration from mallards and Thanksgiving traditions. The sneaker holds iridescent material on the tongue and Swoosh to represent the birds colorful head and feathers. A Hyper Orange outsole adds to the hunting-season aesthetic. The Nike SB Dunk Turdunken released in November of 2020 for $120.",casual,https://stockx.com/nike-sb-dunk-high-concepts-turdunken,https://stockx.imgix.net/images/Nike-SB-Dunk-High-Concepts-Duck.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1605727523&w=1000
"Nike Vaporwaffle sacai Sport Fuchsia Game Royal",Nike,11/13/2020,Sacai,multi,US,m,3.5,15,374,470,"Sacai unveiled the Nike VaporWaffle as part of their Fall 2020 Menswear runway show in Spring 2020. The silhouette featured an even more abstract design than its predecessor the Nike LD Waffle Sacai. The Nike Sacai Vaporwaffle Royal Fuchsia holds similar attributes that are present in the Swooshs original Waffle sole but flips it on its head by adding a thicker midsole that peeks out from the heel. The Nike Sacai Vaporwaffle Royal Fuchsia released in November of 2020 and retailed for $180.",training,https://stockx.com/nike-vaporwaffle-sacai-sport-fuchsia-game-royal,https://stockx-360.imgix.net/Nike-Vaporwaffle-sacai-Sport-Fuchsia-Game-Royal/Images/Nike-Vaporwaffle-sacai-Sport-Fuchsia-Game-Royal/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606326118&w=1000
"Nike Air Force 1 Low White Black (2020)",Nike,01/01/2020,null,white,US,m,4,16,98,114,null,casual,https://stockx.com/nike-air-force-1-low-white-black-2020,https://stockx.imgix.net/Nike-Air-Force-1-Low-White-Black-2020.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1603481985&w=1000
"Nike Blazer Mid 77 White Black (W)",Nike,04/01/2020,null,white,US,w,5,12,98,118,null,casual,https://stockx.com/nike-blazer-mid-77-white-black-w,https://stockx-360.imgix.net/Nike-Blazer-Mid-77-White-Black-W/Images/Nike-Blazer-Mid-77-White-Black-W/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1603481985&w=1000
"Nike Air Force 1 Shadow White Glacier Blue Ghost (W)",Nike,null,null,multi,US,w,5,12,165,223,null,casual,https://stockx.com/nike-air-force-1-shadow-white-glacier-blue-ghost-w,https://stockx-360.imgix.net/Nike-Air-Force-1-Shadow-White-Glacier-Blue-Ghost-W/Images/Nike-Air-Force-1-Shadow-White-Glacier-Blue-Ghost-W/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1603481985&w=1000
"Nike Air Max 90 Infrared (2020)",Nike,11/09/2020,null,multi,US,m,6,15,159,169,"The Nike Air Max 90 Infrared returned in its original form to celebrate their 30th Anniversary. While younger Air Max fans might refer to the silhouette as the Air Max 90 Infrared (referencing its release in 1990) the original colorway was dubbed Hyvent Orange. How the name shifted over time can not be traced to one source directly but it is clear that the Infrared name stuck and the rest is history. The Nike Air Max 90 Infrared arrives in a mix of white mesh/black leather/grey suede with Infrared inserts on the midfoot and mudguard. The Nike Air Max 90 Infrared released in November of 2020 and retailed for $140.",training,https://stockx.com/nike-air-max-90-infrared-2020,https://stockx-360.imgix.net/Nike-Air-Max-90-Infrared-2020/Images/Nike-Air-Max-90-Infrared-2020/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606147717&w=1000
"Nike SB Dunk Low atmos Elephant",Nike,11/11/2020,null,multi,US,m,4,15,311,358,"Nike SB paid homage to the Air Max 1 atmos and added the iconic elephant print to the Dunk with the Nike SB Dunk Low atmos Elephant. The Nike SB Dunk Low atmos Elephant features a white leather and black nubuck upper with Cement Grey Elephant print overlays and a Clear Jade Swoosh. The Nike SB Dunk Low atmos Elephant released in November of 2020 and retailed for $100.",casual,https://stockx.com/nike-sb-dunk-low-atmos-elephant,https://stockx.imgix.net/images/Nike-SB-Dunk-Low-atmos-Elephant-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1607016522&w=1000
"Nike Vaporwaffle sacai Black White",Nike,11/13/2020,Sacai,black,US,m,3.5,15,533,607,"Nike and Sacai officially released the Nike Sacai Vaporwaffle which is the latest addition to their ongoing collaboration. The VaporWaffle debuted in early 2020 as part of the Sacai Fall 2020 Menswear runway show and featured an even more abstract design than its predecessor. The Nike Sacai Vaporwaffle Black / White takes cues from the Swoosh original Waffle sole and flips it on its head by adding a thicker midsole that peeks out from the heel. The Nike Sacai Vaporwaffle Black / White released in November of 2020 and retailed for $180.",training,https://stockx.com/nike-vaporwaffle-sacai-black-white,https://stockx.imgix.net/Nike-Vaporwaffle-sacai-Black-White.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1603481985&w=1000
"Nike Air Force 1 Low White 2018 (W)",Nike,01/01/2018,null,white,US,w,5,12,65,89,null,casual,https://stockx.com/nike-air-force-1-low-white-2018-w,https://stockx-360.imgix.net/Nike-Air-Force-1-Low-White-2018-W/Images/Nike-Air-Force-1-Low-White-2018-W/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607656514&w=1000
"Nike React Element 87 Anthracite Black",Nike,06/14/2018,null,black,US,m,4,15,62,92,"Since first being spotted on the runway during a Paris Fashion Week Show in March - the Nike React Element 87 has been of the most hyped shoes of 2018. Mimicking a Virgil Abloh-esque deconstructed style the react Element 87 features a transcluscent upper and a React-cushioned midsole. This pair saw an American release in July 2018 at a retail price of $160.",training,https://stockx.com/nike-react-element-87-anthracite-black,https://stockx-360.imgix.net/Nike-React-Element-87-Anthracite-Black/Images/Nike-React-Element-87-Anthracite-Black/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606324613&w=1000
"Nike Kobe 5 Protro Bruce Lee Alternate",Nike,11/24/2020,"Kobe Bryant",multi,US,m,3.5,18,251,299,"If you thought the legendary Kobe V Bruce Lee would get a reissue without anything else special lined up - you must have underestimated the importance of this occasion. In addition to the Kobe V Protro Bruce Lee Nike released a brand new colorway inspired by Bruce Lee with the Kobe V Protro Bruce Lee Alternate. The Kobe V Protro Alternative Bruce Lee delivers a black and white take on the original. Black and white paneling comprise the upper while hits of red can be seen outlining the Swoosh and on the lateral side scratch marks (tributing Enter the Dragon). A white and black Zoom sole and silver Kobe branding on the tongue completes this alternate design. The Kobe V Protro Alt Bruce Lee released in November of 2020 for $180.",training,https://stockx.com/nike-kobe-5-protro-bruce-lee-alternate,https://stockx.imgix.net/images/Nike-Kobe-5-Protro-Bruce-Lee-Alternate.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1605908112&w=1000
"Nike Dunk High SP Pure Platinum",Nike,11/13/2020,null,white,US,m,3.5,18,143,153,null,basketball,https://stockx.com/nike-dunk-high-sp-white-grey,https://stockx.imgix.net/images/Nike-Dunk-High-SP-White-Grey.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1606506196&w=1000
"Nike Air Max 2 CB 94 Triple Black (2020)",Nike,10/01/2020,null,black,US,m,6,15,138,200,null,basketball,https://stockx.com/nike-air-max-2-cb-94-triple-black-2020,https://stockx-360.imgix.net/Nike-Air-Max-2-CB-94-Triple-Black-2020/Images/Nike-Air-Max-2-CB-94-Triple-Black-2020/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606768229&w=1000
"Nike Air Max 97 Slime Halloween (2020)",Nike,10/28/2020,null,multi,US,m,6,15,168,212,null,training,https://stockx.com/nike-air-max-97-slime-halloween-2020,https://stockx.imgix.net/images/Nike-Air-Max-97-Slime-Halloween-2020-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1607015959&w=1000
"Nike Dunk Low Disrupt Black White (W)",Nike,09/04/2020,null,multi,US,w,4.5,12,155,163,null,basketball,https://stockx.com/nike-dunk-low-disrupt-black-white-w,https://stockx.imgix.net/images/Nike-Dunk-Low-Disrupt-Black-White-W.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1606166175&w=1000
"Nike Air More Uptempo Black White (2016/2020)",Nike,03/23/2016,null,black,US,m,6,15,176,190,null,basketball,https://stockx.com/nike-air-more-uptempo-black-white-2016,https://stockx-360.imgix.net/Nike-Air-More-Uptempo-Black-White-2016/Images/Nike-Air-More-Uptempo-Black-White-2016/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607663749&w=1000
"Nike Dunk High Spartan Green",Nike,09/18/2020,null,multi,US,m,3.5,18,252,302,"The Dunk High makes its retro return in 2020 with the release of the Nike Dunk High Spartan Green. Ever since Virgil Abloh put his touch on the Dunk Low back in 2019 - the traditional basketball silhouette has gained a lot of traction in the new decade for its retro look. The Nike Dunk High Spartan Green brings back the familiar shape of the beloved sneaker design. Perforations found in the toe give bring complete breathability to the feet. The Nike Dunk High Spartan Green released in September of 2020 for $120.",basketball,https://stockx.com/nike-dunk-high-pro-green,https://stockx-360.imgix.net/Nike-Dunk-High-Spartan-Green/Images/Nike-Dunk-High-Spartan-Green/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606325305&w=1000
"Nike Air Force 1 Low Orange Skeleton",Nike,10/28/2020,null,orange,US,m,4,18,172,200,"In 2018 Nike started to release Skeleton-themed Air Force 1s in October in celebration of Halloween. Two years later and the Swoosh continued the tradition releasing another Air Force 1 Skeleton only this time with a colorful new look. The Nike Air Force 1 Orange Skeleton comes dressed in an all-orange leather upper with a skeleton x-ray print on each side of the upper. Similar to the candle-lit glow of a Jack-O-Lantern - this release features a glow-in-the-dark translucent sole that is geared to light up your step. Glossy black lace tags and a skeleton printed insole complete this spooky AF1. The Nike Air Force 1 Orange Skeleton released in October of 2020 and retailed for $130.",casual,https://stockx.com/nike-air-force-1-low-orange-skeleton,https://stockx-360.imgix.net/Nike-Air-Force-1-Low-Orange-Skeleton/Images/Nike-Air-Force-1-Low-Orange-Skeleton/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606320177&w=1000
"Nike Kybrid S2 Best Of",Nike,10/30/2020,Kyrie Irving,multi,US,m,3.5,18,145,167,null,basketball,https://stockx.com/nike-kybrid-s2-best-of,https://stockx.imgix.net/images/Nike-Kybrid-S2-Best-Of.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1607113596&w=1000
"Nike Air VaporMax Flyknit 3 Oreo",Nike,05/02/2019,null,black,US,m,4,16,151,183,null,training,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,https://stockx-360.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo/Images/Nike-Air-VaporMax-Flyknit-3-Oreo/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1603481985&w=1000
"Nike SB Dunk Low J-Pack Chicago",Nike,09/01/2020,"Michael Jordan",multi,US,m,4,15,424,490,"For those that do not know before the plethora of options for proper skateboarding footwear - skaters in the 80s and 90s preferred boarding in Air Jordan 1s. The high top construction provided the proper amount of ankle support needed to bare various skateboarding tricks. The recent addition to the Nike SB Dunk J-Pack pays homage to the Air Jordan 1 involvement with early skate culture. This Nike SB Dunk Low J-Pack Chicago has something that both Jordan and SB heads will enjoy. The Nike SB Dunk Low J-Pack Chicago release in September 2020 for $95.",basketball,https://stockx.com/nike-sb-dunk-low-j-pack-chicago,https://stockx-360.imgix.net/Nike-SB-Dunk-Low-J-Pack-Chicago/Images/Nike-SB-Dunk-Low-J-Pack-Chicago/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607045802&w=1000
"Nike Air Rubber Dunk Off-White Green Strike",Nike,10/01/2020,"Virgil Abloh",black,US,m,3.5,16,311,325,"It is surprising to note that Virgil Abloh has never made a signature Nike sneaker. Sure he has added his Off-White notes to many of the Swoosh silhouettes but never made his own sneaker. The Nike Rubber Dunk Green Strike is one of three from a pack to debut his first signature sneaker putting him in the space of fellow fashion designers Kanye West and Jerry Lorenzo. The Nike Air Rubber Dunk Off-White Green Strike released in October of 2020.",basketball,https://stockx.com/nike-air-rubber-dunk-off-white-green-strike,https://stockx-360.imgix.net/Nike-Air-Rubber-Dunk-Off-White-Green-Strike/Images/Nike-Air-Rubber-Dunk-Off-White-Green-Strike/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607047990&w=1000
"Nike Air Total Max Uptempo Black Volt",Nike,12/12/2020,null,black,US,m,3.5,18,207,243,null,basketball,https://stockx.com/air-total-max-uptempo-black-volt,https://stockx.imgix.net/images/Nike-Air-Total-Max-Uptempo-Black-Volt-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1607662299&w=1000
"Nike Air Force 1 LX Reveal Black Swoosh (W)",Nike,04/25/2020,null,white,US,w,5,12,173,227,null,casual,https://stockx.com/nike-air-force-1-lx-tear-away-sail-w,https://stockx-360.imgix.net/Nike-Air-Force-1-LX-Tear-Away-Sail-W/Images/Nike-Air-Force-1-LX-Tear-Away-Sail-W/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1603481985&w=1000
"Alexander McQueen Oversized Ivory Black (W)","Alexander McQueen",null,null,white,EU,w,34,42,387,473,null,casual,https://stockx.com/alexander-mcqueen-oversized-ivory-black-w,https://stockx-360.imgix.net/Alexander-McQueen-Oversized-Ivory-Black-W/Images/Alexander-McQueen-Oversized-Ivory-Black-W/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607472128&w=1000
"Alexander McQueen Oversized Ivory Black","Alexander McQueen",null,null,white,EU,m,39,47,425,511,null,casual,https://stockx.com/alexander-mcqueen-oversized-ivory-black,https://stockx-360.imgix.net/Alexander-McQueen-Oversized-Ivory-Black/Images/Alexander-McQueen-Oversized-Ivory-Black/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1603481985&w=1000
"Alexander McQueen Oversized Black White","Alexander McQueen",null,null,black,EU,m,39,46,460,600,null,casual,https://stockx.com/alexander-mcqueen-oversized-black-white,https://stockx.imgix.net/images/Alexander-McQueen-Oversized-Black-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1607668684&w=1000
"Alexander McQueen Oversized Worker Blue","Alexander McQueen",null,null,white,EU,m,39,45,447,519,null,casual,https://stockx.com/alexander-mcqueen-oversized-worker-blue,https://stockx-360.imgix.net/Alexander-McQueen-Oversized-Worker-Blue/Images/Alexander-McQueen-Oversized-Worker-Blue/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607668600&w=1000
"Alexander McQueen Oversized Red","Alexander McQueen",null,null,white,EU,m,39,45.5,451,509,null,casual,https://stockx.com/alexander-mcqueen-oversized-red,https://stockx-360.imgix.net/Alexander-McQueen-Oversized-Red/Images/Alexander-McQueen-Oversized-Red/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606764538&w=1000
"Alexander McQueen Oversized Black White Sole (W)","Alexander McQueen",null,null,black,EU,w,34,42,307,393,null,casual,https://stockx.com/alexander-mcqueen-oversized-black-white-sole-w,https://stockx.imgix.net/Alexander-McQueen-Oversized-Black-White-Sole-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1603481985&w=1000
"Alexander McQueen Oversized Black White Sole","Alexander McQueen",null,null,black,EU,m,39,46,390,548,null,casual,https://stockx.com/alexander-mcqueen-oversized-black-white-sole,https://stockx.imgix.net/Alexander-McQueen-Oversized-Black-White-Sole-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1603481985&w=1000
"Alexander McQueen Oversized Triple Black","Alexander McQueen",null,null,black,EU,m,39,44,286,439,null,casual,https://stockx.com/alexander-mcqueen-oversized-triple-black,https://stockx.imgix.net/Alexander-McQueen-Oversized-Triple-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1603481985&w=1000
"Off-White Industrial Slides Black FW20","Off-White",null,null,black,EU,m,39,46,221,277,null,lounge,https://stockx.com/off-white-industrial-slides-black-fw20,https://stockx.imgix.net/Off-White-Industrial-Slides-Black-FW20.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1603481985&w=1000
"Gucci Web Slide Sandal Black",Gucci,null,null,black,UK,m,5,14,221,245,null,lounge,https://stockx.com/gucci-web-slide-sandal-black,https://stockx-360.imgix.net/Gucci-Web-Slide-Sandal-Black/Images/Gucci-Web-Slide-Sandal-Black/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1603481985&w=1000
"Gucci Rubber Slides Red Green",Gucci,null,null,black,UK,m,5,14,253,291,null,lounge,https://stockx.com/gucci-rubber-slides-red-green,https://stockx-360.imgix.net/Gucci-Rubber-Slides--Red-Green/Images/Gucci-Rubber-Slides--Red-Green/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1603481985&w=1000
"Dior B23 High Top Logo Oblique",Dior,null,null,multi,EU,m,34,47,1063,1539,null,casual,https://stockx.com/dior-b23-high-top-logo-oblique,https://stockx-360.imgix.net/Dior-B23-High-Top-Logo-Oblique/Images/Dior-B23-High-Top-Logo-Oblique/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1603481985&w=1000
"Common Projects Original Achilles White","Common Projects",null,null,white,EU,m,38,47,282,328,null,casual,https://stockx.com/common-projects-original-achilles-white,https://stockx-360.imgix.net/Common-Projects-Original-Achilles-White/Images/Common-Projects-Original-Achilles-White/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607668689&w=1000
"Gucci Bambi Web Silver",Gucci,null,null,grey,UK,m,5.5,16,513,727,null,casual,https://stockx.com/gucci-bambi-web-silver,https://stockx-360.imgix.net/Gucci-Bambi-Web-Silver/Images/Gucci-Bambi-Web-Silver/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1603481985&w=1000
"Balenciaga Speed Knit High Black (2019)",Balenciaga,null,null,black,EU,m,39,47,561,659,null,training,https://stockx.com/balenciaga-speed-knit-high-black-2019,https://stockx-360.imgix.net/Balenciaga-Speed-Knit-High-Black-2019/Images/Balenciaga-Speed-Knit-High-Black-2019/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1603481985&w=1000
